Plataform,Title,Level,Price,Language,Rating,is_paid,n_Students,num_reviews,num_lectures,Subject,Ventas
Udemy,Elliott Wave -Forex Trading With The Elliott Wave Theory,Expert Level,90,English,0.0,True,4022,35,14,Business Finance,361980
Udemy,Corporate Finance - A Brief Introduction,Beginner Level,0,English,0.0,False,11724,649,17,Business Finance,0
Udemy,Excel functions to analyze and visualize data,Intermediate Level,20,English,0.0,True,2283,54,16,Business Finance,45660
Udemy,Building Financial Statements in Excel,Beginner Level,35,English,0.0,True,1181,1,18,Business Finance,41335
Udemy,Transfer Pricing A Complete Analysis,All Levels,50,English,0.0,True,1852,3,14,Business Finance,92600
Udemy,Accounting: Get Hired Without Work Experience,All Levels,100,English,0.0,True,4661,187,20,Business Finance,466100
Udemy,Forex Trading for Beginners - Basics,All Levels,50,English,0.0,True,989,9,11,Business Finance,49450
Udemy,Basic Bookkeeping Hacks,All Levels,20,English,0.0,True,5841,16,28,Business Finance,116820
Udemy,Complete Trading Plan Course for Stocks & Forex (10 Hours),All Levels,200,English,0.0,True,1087,14,61,Business Finance,217400
Udemy,"Forex Trading with Fixed 'Risk through Options Trading""",Beginner Level,200,English,0.0,True,611,4,26,Business Finance,122200
Udemy,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",All Levels,60,English,0.0,True,1922,149,15,Business Finance,115320
Udemy,How to Pick The Right Penny Stocks To Invest In 2017,All Levels,150,English,0.0,True,9015,65,23,Business Finance,1352250
Udemy,Top 10 Trading Ideas in the Equities Market,All Levels,20,English,0.0,True,661,4,12,Business Finance,13220
Udemy,Intro to Financial Modeling,Beginner Level,105,English,0.0,True,1077,110,55,Business Finance,113085
Udemy,Shark Accounting - Building a Business by the Numbers!,Beginner Level,20,English,0.0,True,6050,140,17,Business Finance,121000
Udemy,Forex Trading MAKE YOUR FIRST TRADE TODAY!,All Levels,150,English,0.0,True,3523,46,45,Business Finance,528450
Udemy,Accounting in 60 Minutes - A Brief Introduction,Beginner Level,0,English,0.0,False,56659,4397,16,Business Finance,0
Udemy,SAP FICO For Beginners - A Guide to SAP Financial Accounts,Beginner Level,100,English,0.0,True,1444,101,59,Business Finance,144400
Udemy,Learn how to double your Forex Trading Account in one trade,Intermediate Level,60,English,0.0,True,2900,424,36,Business Finance,174000
Udemy,"Accounting Superpowers: Learn Accounts, Understand Business!",Beginner Level,200,English,0.0,True,1437,96,34,Business Finance,287400
Udemy,Python Algo Trading: FX Trading with Oanda,Intermediate Level,200,English,0.0,True,453,42,33,Business Finance,90600
Udemy,Save on Your Taxes,All Levels,20,English,0.0,True,2437,12,23,Business Finance,48740
Udemy,Financial Model Basics: Build a model from start to finish,Beginner Level,30,English,0.0,True,5057,142,13,Business Finance,151710
Udemy,Option Trading for Rookies: The Covered Call Option Strategy,Beginner Level,95,English,0.0,True,6092,25,29,Business Finance,578740
Udemy,EFT for Stock Options Trading Success & Making Better Trades,All Levels,95,English,0.0,True,4530,13,31,Business Finance,430350
Udemy,Learn to Trade the Stock Market without Blowing Your Profits,All Levels,60,English,0.0,True,6967,16,34,Business Finance,418020
Udemy,Get a Credit Repair Publication On Amazon and Live LIFE..,Beginner Level,20,English,0.0,True,727,11,25,Business Finance,14540
Udemy,Fundamentals of Accounting,All Levels,20,English,0.0,True,1560,43,25,Business Finance,31200
Udemy,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",All Levels,200,English,0.0,True,1047,9,46,Business Finance,209400
Udemy,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,Intermediate Level,125,English,0.0,True,1045,2,17,Business Finance,130625
Udemy,Accounting 101: How to read an Accounting Balance Sheet,Beginner Level,200,English,0.0,True,3050,86,22,Business Finance,610000
Udemy,Stock Options Day Trading Mindset for Success,All Levels,200,English,0.0,True,2988,21,43,Business Finance,597600
Udemy,Introduction to bookkeeping and Accounting,Beginner Level,35,English,0.0,True,2623,158,20,Business Finance,91805
Udemy,Learn to Trade The News,All Levels,200,English,0.0,True,1924,351,544,Business Finance,384800
Udemy,"Value Investing, Taught by Six Superinvestors",All Levels,200,English,0.0,True,3804,267,66,Business Finance,760800
Udemy,Trading for everyone - The Independent Investor Course I,Beginner Level,120,English,0.0,True,4133,15,36,Business Finance,495960
Udemy,Get Acquired: Learn From The Head Of Acquisitions For eBay,All Levels,195,English,0.0,True,1420,70,29,Business Finance,276900
Udemy,Stock Market investment: Practical Accounting,Beginner Level,125,English,0.0,True,1120,6,43,Business Finance,140000
Udemy,"How to remove 'Risk from Penny Stocks - Options Trading""",All Levels,200,English,0.0,True,668,12,22,Business Finance,133600
Udemy,Accounting Basics in 66 Minutes (absolutely for beginners),All Levels,25,English,0.0,True,4086,31,14,Business Finance,102150
Udemy,"Tax Accounting: Difficult Topic, Made Easy to Understand",All Levels,200,English,0.0,True,1033,10,29,Business Finance,206600
Udemy,Analysis of Company Financial Statements,All Levels,20,English,0.0,True,832,34,34,Business Finance,16640
Udemy,Forex Trading Like Banks – Step by Step with Live Examples,All Levels,195,English,0.0,True,677,45,40,Business Finance,132015
Udemy,Fundamentals of Investing!,Beginner Level,20,English,0.0,True,3125,54,13,Business Finance,62500
Udemy,Bank Financial Management A Comprehensive Study,All Levels,50,English,0.0,True,1081,6,21,Business Finance,54050
Udemy,Learn to Trade Forex and Stocks: From Beginner to Advanced,All Levels,200,English,0.0,True,1645,25,42,Business Finance,329000
Udemy,"Master 'Technical Analysis and Chart reading skills Bundle""",All Levels,120,English,0.0,True,3348,352,13,Business Finance,401760
Udemy,Naked Put Options Trade Covered Call & Poor Man Covered Call,All Levels,200,English,0.0,True,939,7,19,Business Finance,187800
Udemy,The Ultimate Guide to Dividend & Dividend Growth Investing,All Levels,200,English,0.0,True,2115,59,88,Business Finance,423000
Udemy,Charting for Beginners 101: Technical Analysis Demystified,All Levels,45,English,0.0,True,2230,102,10,Business Finance,100350
Udemy,Build a DCF Valuation Model,All Levels,50,English,0.0,True,2053,234,44,Business Finance,102650
Udemy,Introductory Financial Accounting,Beginner Level,80,English,0.0,True,1793,265,54,Business Finance,143440
Udemy,Introduction to Cryptocurrencies and Blockchain,Beginner Level,0,English,0.0,False,3775,138,11,Business Finance,0
Udemy,Trade Pullback Candlestick Strategy - Make Consistent Pips,All Levels,200,English,0.0,True,521,67,24,Business Finance,104200
Udemy,Accounting Standards Basics (Professional Course Level),All Levels,20,English,0.0,True,2222,9,12,Business Finance,44440
Udemy,Use the Magic Multiple Moving Average Forex Trading system,Intermediate Level,50,English,0.0,True,1097,252,10,Business Finance,54850
Udemy,QuickBooks 2015 Training for Newbies,Beginner Level,200,English,0.0,True,2506,21,76,Business Finance,501200
Udemy,TRADING PSYCHOLOGY: Trading Mindset Mastery,Intermediate Level,120,English,0.0,True,975,23,23,Business Finance,117000
Udemy,Option Trading: How to Adjust Delta-Neutral Strangles!,All Levels,145,English,0.0,True,1398,15,26,Business Finance,202710
Udemy,Profitable binary option trading strategy,All Levels,195,English,0.0,True,1096,24,24,Business Finance,213720
Udemy,Tax Strategy: Financial Planning for Beginners,All Levels,200,English,0.0,True,1703,59,25,Business Finance,340600
Udemy,Accounting 2 Simplified for You,Beginner Level,45,English,0.0,True,1446,23,27,Business Finance,65070
Udemy,Project Funding Modelling (for Professionals),All Levels,20,English,0.0,True,2736,3,8,Business Finance,54720
Udemy,Investing: How I Consistently Beat The Stock Market,All Levels,200,English,0.0,True,2000,31,34,Business Finance,400000
Udemy,Bookkeeping Basics:  Understand the Fundamentals,Beginner Level,75,English,0.0,True,853,45,48,Business Finance,63975
Udemy,Leasing - A Comprehensive Study (Professional Course Level),All Levels,20,English,0.0,True,3094,2,22,Business Finance,61880
Udemy,Trading Options For Consistent Returns: Options Basics,Beginner Level,0,English,0.0,False,4077,281,20,Business Finance,0
Udemy,TechniTrader Leading Hybrid Indicator Trading,Intermediate Level,20,English,0.0,True,4117,54,5,Business Finance,82340
Udemy,Financial modeling: Build a DCF equity valuation model,All Levels,20,English,0.0,True,1369,17,31,Business Finance,27380
Udemy,CryptoArbitrager: Bitcoin Trading Robot (no mining),All Levels,150,English,0.0,True,1224,42,14,Business Finance,183600
Udemy,Accounting Is Easy (for Beginners),All Levels,20,English,0.0,True,3870,12,90,Business Finance,77400
Udemy,Non Directional Weekly Options Trading System - ETF & Emini,All Levels,200,English,0.0,True,897,22,21,Business Finance,179400
Udemy,The Complete Position Trading Course: Position Trading Stock,All Levels,45,English,0.0,True,1311,36,5,Business Finance,58995
Udemy,Master Iron Condors - Double the credit for half the risk,Expert Level,60,English,0.0,True,1338,139,7,Business Finance,80280
Udemy,Basics of investing in Mutual Funds,Intermediate Level,20,English,0.0,True,1589,26,42,Business Finance,31780
Udemy,A Value Investing Approach to the Stock Market,All Levels,20,English,0.0,True,1189,12,15,Business Finance,23780
Udemy,Learn how to INVEST for huge profits or make it big trading!,All Levels,50,English,0.0,True,701,12,37,Business Finance,35050
Udemy,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",Intermediate Level,50,English,0.0,True,1105,3,54,Business Finance,55250
Udemy,Mastering Candlestick Charting : High Probability Trading,All Levels,50,English,0.0,True,123,16,35,Business Finance,6150
Udemy,Binary Options Course - Level 2,Intermediate Level,0,English,0.0,False,5874,207,9,Business Finance,0
Udemy,Stock Technical Analysis with R,All Levels,50,English,0.0,True,354,32,49,Business Finance,17700
Udemy,"Get to know the VIX Index (aka 'The Fear Index)""",All Levels,60,English,0.0,True,727,64,9,Business Finance,43620
Udemy,Apply finance concepts for smart project management,Beginner Level,0,English,0.0,False,3465,161,24,Business Finance,0
Udemy,Introduction to Futures Trading and Live Trade Demonstration,Expert Level,60,English,0.0,True,54,4,6,Business Finance,3240
Udemy,Crowdfunding to Win,All Levels,40,English,0.0,True,627,15,15,Business Finance,25080
